key	text	tooltip
#Loc;1;text/db/nag_ancillaries.loc		
ancillaries_onscreen_name_nag_anc_mount_mannfred_barded_nightmare	Barded Nightmare	true
ancillaries_colour_text_nag_anc_mount_mannfred_barded_nightmare	The steeds of the Midnight Aristocracy are unnatural destriers called Nightmares. They are Undead stallions clad in baroque barding.	true
ancillaries_onscreen_name_nag_anc_mount_neferata_warhorse	Barded Nightmare	true
ancillaries_colour_text_nag_anc_mount_neferata_warhorse	The steeds of the Midnight Aristocracy are unnatural destriers called Nightmares. They are Undead stallions clad in baroque barding.	true
ancillaries_onscreen_name_nag_anc_mount_luthor_harkon_terrorgheist	Death Shriek Terrorgheist	true
ancillaries_colour_text_nag_anc_mount_luthor_harkon_terrorgheist	Harkon's personal mount is a dreadful thing indeed - a Terrorgheist with a piercing, banshee-like shriek that has the power to stun any who hear it.	true
ancillaries_onscreen_name_nag_anc_mount_arkhan_skeletal_steed	Skeletal Steed	true
ancillaries_colour_text_nag_anc_mount_arkhan_skeletal_steed	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	true
ancillaries_onscreen_name_nag_anc_mount_arkhan_skeleton_chariot	Skeleton Chariot	true
ancillaries_colour_text_nag_anc_mount_arkhan_skeleton_chariot	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	true
ancillaries_onscreen_name_nag_anc_mount_mannfred_abyssal	Ashigaroth, Gorger Upon the Meek	true
ancillaries_colour_text_nag_anc_mount_mannfred_abyssal	The dread abyssal ridden by Mannfred von Carstein was known to myth as Ashigaroth. Now reborn as a creature of chill bone in the mortal world, Ashigaroth hunts the living as readily as it ever did the dead, galloping through the skies to follow the spirit-spoor of prey.	true
ancillaries_onscreen_name_nag_anc_mount_arkhan_abyssal	Razarak, the Doom of Traitors	true
ancillaries_colour_text_nag_anc_mount_arkhan_abyssal	The dread abyssal ridden by Arkhan the Black was known to myth as Razarak. Whilst other dread abyssals scoured the depths of the Underworld, Razarak always sought lofty perches from which to track its prey. Such behavior was well-suited to its duties, for treachery is best judged from on high.	true
ancillaries_onscreen_name_nag_anc_mount_neferata_abyssal	Nagadron, the Adevore	true
ancillaries_colour_text_nag_anc_mount_neferata_abyssal	The dread abyssal ridden by Neferata was known to myth as Nagadron. So voracious is Nagadron that it needs little goading to feast upon other prey, and gorges itself upon the living as eagerly as it did the souls of the dead.	true
ancillaries_onscreen_name_nag_anc_armour_morikhane_the_black_armour	Morikhane, the Black Armour	true
ancillaries_colour_text_nag_anc_armour_morikhane_the_black_armour	 Nagash's armour is forged from an alloy of lead and meteoric iron. Over the millennia the armour has fused itself with his body, so it may only be worn by Nagash. Obviously, the armour does not prevent him casting spells.	true
ancillaries_onscreen_name_nag_anc_weapon_the_mortis_blade	Zefet-netbar, the Mortis Blade	true
ancillaries_colour_text_nag_anc_weapon_the_mortis_blade	Mortis is a huge magic sword that crackles with unearthly power. The blade was forged and enchanted by Nagash himself and no-one else may use it. The sword increases his already considerable strength, and wounds caused by the sword can be used to heal Nagash himself.	true
ancillaries_onscreen_name_nag_anc_arcane_item_alakanash_staff_of_power	Alakanash, the Staff of Power	true
